Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo
Vivian,Celebration,0,-4.373,5,0.0,0.0,105.00399999999999
David Bowie,Time Will Crawl (Extended Dance Mix),0,-11.085,11,0.0,0.0,121.84200000000001
The Del McCoury Band,Gone But Not Forgotten,0,-7.659,0,0.0,0.0,170.079
The Roots,The Ultimate,0,-2.6639999999999997,1,0.0,0.0,94.819
Linkin Park,Pushing Me Away (Album Version),2000,-4.78,3,0.0,0.0,103.12899999999999
Bruce BecVar,Razamataz,0,-12.777999999999999,0,0.0,0.0,45.43
Between The Buried And Me,Use Of A Weapon (Album Version),2002,-5.765,1,0.0,0.0,179.40599999999995
The Flies,All Too Human,2007,-11.814,5,0.0,0.0,95.051
Whitney Cummings,Porn,2009,-4.314,10,0.0,0.0,145.562
EPMD,Mr. Bozack,1990,-11.498,6,0.0,0.0,173.423
The Jackson Southernaires,Thank You Mama,0,-13.795,7,0.0,0.0,129.034
Ronnie Milsap,Why Don't You Spend The Night,1980,-10.415,2,0.0,0.0,113.86
Orquesta Aragon,Fefita,0,-7.376,5,0.0,0.0,105.461
Ram\xc3\xb3n Vargas,Granada,0,-17.725,3,0.0,0.0,154.429
The Del McCoury Band,She Can't Burn Me Now,0,-6.7479999999999976,0,0.0,0.0,127.257
Susana Seivane,Xoanina,0,-7.482,0,0.0,0.0,76.74
Madonna,Celebration [Felguk Love Remix],0,-5.334,7,0.0,0.0,129.974
Cama,Fade Away,2009,-6.147,7,0.0,0.0,106.51899999999999
Pacha Massive,Drive,2007,-7.761,9,0.0,0.0,125.994
Kuldeep Paras,Ek Pegh,0,-5.41,8,0.0,0.0,104.02
Keira Green,My Heart Goes Up,2004,-7.278,0,0.0,0.0,140.97899999999996
3 Doors Down,Be Like That,1999,-5.206,7,0.0,0.0,94.084
Ma Rainey & Her Tub Jug Washboard Band,Hear Me Talkin' To You,0,-20.594,10,0.0,0.0,104.71700000000001
fIREHOSE,Things Could Turn Around,0,-10.507,7,0.0,0.0,136.13
Festival,Festival Resurrection (Outro),0,-14.296,6,0.0,0.0,125.77799999999999
Martina McBride,Thanks A Lot,2005,-7.711,7,0.0,0.0,168.08
Christophe Beck,Why Jack Called,2006,-25.660999999999998,5,0.0,0.0,94.84299999999999
Amanaj\xc3\xa9,Herval na percaria,0,-12.508,5,0.0,0.0,86.679
Jets,Alligator Come Across (Live),0,-12.993,11,0.0,0.0,106.68
Nicho Hinojosa,Tus Viejas Cartas,2001,-9.105,11,0.0,0.0,98.705
Cali,Un nuovo giorno,0,-5.329,2,0.0,0.0,87.365
The Tarriers,Dark As A Dungeon (LP Version),0,-27.748,6,0.0,0.0,101.131
Sukhwinder Singh,O Raaje,0,-7.184,11,0.0,0.0,104.978
Jaguares,Esta Muy Claro,0,-8.644,7,0.0,0.0,124.057
Sick Of It All,Consume (LP Version),1994,-8.814,4,0.0,0.0,101.14299999999999
Fun Lovin' Criminals,Love Unlimited (Remix) (Explicit),0,-6.351,11,0.0,0.0,93.65799999999999
Blind Boy Fuller,Precious Lord,1995,-15.630999999999998,1,0.0,0.0,96.01899999999999
Jah Debda,Eastern Magic,0,-13.548,0,0.0,0.0,90.00200000000002
Jonn Serrie,Gentle; the Night (from And the Stars Go With You),0,-23.129,0,0.0,0.0,112.176
Carpenters,An Old Fashioned Christmas,1992,-17.000999999999998,10,0.0,0.0,80.182
Tam Tam Go!,Belleza Pasajera,1993,-11.324000000000002,7,0.0,0.0,141.394
Goatwhore,Sky Inferno,2003,-5.511,10,0.0,0.0,107.485
Pepe Kalle,Roger Milla,2005,-9.008,7,0.0,0.0,140.269
Stephan Micus,For Abai and Togshan,0,-21.429000000000002,3,0.0,0.0,86.066
fIREHOSE,Towin' The Line,1991,-10.958,9,0.0,0.0,90.65299999999999
Bobby Vee,The Story Of My Life,0,-7.22,11,0.0,0.0,128.599
Ray Kane,Keiki Slack Key (Instrumental),0,-18.36,5,0.0,0.0,122.65100000000001
Montserrat Caball\xc3\xa9/Royal Philharmonic Orchestra/Lamberto Gardelli,Guillaume Tell_ Acte II (1988 Digital Remaster): Ils s'\xc3\xa9loignent enfin....Sombre for\xc3\xaat,0,-23.576,8,0.0,0.0,53.76600000000001
Yvette Horner,En Souplesse,0,-12.8,6,0.0,0.0,189.53400000000002
Pat Metheny,Letter from Home,0,-27.754,5,0.0,0.0,87.559
When Dinosaurs Ruled The Earth,Glee Club,0,-10.720999999999998,9,0.0,0.0,87.853
Gregory Isaacs,Out Deh,2001,-10.918,5,0.0,0.0,138.356
Devanic,You Live_ You Die,2006,-5.419,4,0.0,0.0,112.427
Jimmy Burns,Rollin' And Tumblin',0,-10.409,7,0.0,0.0,120.67399999999999
Patrick Saint-Eloi,An Plas'ay,0,-13.488,9,0.0,0.0,116.04
Barry K\xc3\xbcnzel,Supervisor (Instrumental) (edition Tromo/R\xc3\xbcckbank),0,-2.911,7,0.0,0.0,119.91
Corderoy & U4IC DJ'S,3 Spirit,0,-9.014,10,0.0,0.0,86.66799999999998
Raphael,Cierro Mis Ojos,0,-7.1110000000000015,4,0.0,0.0,123.149
Donna The Buffalo,Broken Record,0,-5.864,4,0.0,0.0,86.012
G\xc3\xbcnter Noris,Bye-Bye - Medley,0,-10.76,0,0.0,0.0,86.51
The Gathering,Locked Away,0,-13.91,0,0.0,0.0,105.93700000000001
Arthur Brown,Child Of My Kingdom,1968,-14.1,5,0.0,0.0,114.75399999999999
Tom Cochrane,Paper Tigers (acoustic version),1997,-6.9179999999999975,2,0.0,0.0,119.331
Igor Stravinsky;Columbia Symphony Orchestra,Le Sacre du Printemps (The Rite of Spring)/Part One: The Adoration of the Earth - Introduction,0,-30.726,1,0.0,0.0,106.34299999999999
Eddie Cano,Blue Satin (Album Version),0,-26.061999999999998,2,0.0,0.0,107.023
Derek Bell,Sake In The Jar,0,-10.507,7,0.0,0.0,89.15799999999999
Janie Fricke,Let's Stop Talkin' About It,1999,-12.061,4,0.0,0.0,130.02
Kary Ng,Ai Ni Bian Cheng Hen Ni,2006,-7.165,4,0.0,0.0,110.009
Owsley,The Homecoming Song (Album Version),1999,-4.672,4,0.0,0.0,83.689
Henry Lee Summer,I Wish I Had A Girl,1988,-10.228,9,0.0,0.0,127.68
Jackie Wilson,Each Time (I Love You More),1959,-14.819,0,0.0,0.0,106.32799999999999
Nacho Chapado feat. Stephen Massa,B Somebody,0,-8.122,6,0.0,0.0,128.003
The Villas,To Be In Love,0,-7.324,9,0.0,0.0,127.36200000000001
Will Ackerman,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,1992,-28.95,4,0.0,0.0,91.6
The Berzerker,Pure Hatred,2002,-2.908,7,0.0,0.0,120.90700000000001
Juice Leskinen,Siet\xc3\xa4m\xc3\xa4t\xc3\xb6n mies,0,-4.769,5,0.0,0.0,85.677
Hoods,Suffer,0,-5.982,1,0.0,0.0,103.931
Natalie Cole,Busted,2008,-7.0920000000000005,5,0.0,0.0,167.697
5 Blind Boys Of Alabama,If You Don't Pray For Me,1996,-15.682,4,0.0,0.0,110.87899999999999
Mungo Jerry,Pushbike Song,2001,-15.512,9,0.0,0.0,167.793
Marco Beltrami,Not A Kid Anymore,2009,-30.82,7,0.0,0.0,113.863
Ricky Martin,Fuego De Noche_ Nieve De D\xc3\xada,2001,-8.527000000000001,3,0.0,0.0,141.71
Inhume,Process to decelerate,2003,-5.01,5,0.0,0.0,126.13600000000001
Chet Atkins,Bourr\xc3\xa8e,0,-17.588,7,0.0,0.0,142.48
Don Francisco,Righteous Disgrace,0,-12.722999999999999,2,0.0,0.0,142.23
Radiohead,Fake Plastic Trees (Acoustic Version),2009,-12.186,2,0.0,0.0,99.68
Carlos Ponce,Quiero,2002,-5.933,7,0.0,0.0,89.98100000000002
Henri Pousseur,Parabolics Studies 8,0,-15.475999999999999,6,0.0,0.0,63.103
Bob Margolin,Ice Or Fire,0,-8.218,11,0.0,0.0,102.516
Grant And Wilson,Find Me At the Greasy Spoon,0,-13.308,5,0.0,0.0,95.57799999999999
The Stolen Minks,Your Broken Heart,0,-4.609,2,0.0,0.0,112.152
Pacha Massive,Don't let go,2006,-4.493,11,0.0,0.0,105.991
Walter Trout,Running in Place,0,-8.677,0,0.0,0.0,89.63799999999998
Babylon Disco,Funk You,2005,-5.144,1,0.0,0.0,133.35299999999998
Negura Bunget,Tara De dinicolo De Negura,0,-4.388,11,0.0,0.0,149.14
Messy Marv featuring Clover Geez,Still Ballin,0,-5.608,2,0.0,0.0,173.919
Marilyn Scott,Take Me With You,1995,-11.574000000000002,6,0.0,0.0,110.226
Jacques Dutronc,Les Playboys (Version Espagnole),2004,-9.774,4,0.0,0.0,112.78
Bad Religion,Infected,1994,-8.512,10,0.0,0.0,121.524
Beastie Boys,Flute Loop (2009 Digital Remaster),0,-8.649,7,0.0,0.0,104.48700000000001
Curtis,Not Going Back Again,0,-13.35,11,0.0,0.0,37.859
Dax Riggs,Ouroboros,0,-13.234000000000002,8,0.0,0.0,108.82600000000001
Murskahumppa,Stora kusetus,0,-7.228,7,0.0,0.0,138.796
Crazy Horse,Dirty_ Dirty  (Album Version),0,-9.698,0,0.0,0.0,95.415
Dean Martin,That Old Gang Of Mine,2002,-14.103,2,0.0,0.0,120.458
Jim Smoak & The Louisiana Honeydrippers,Old Dan Tucker,0,-3.8939999999999997,9,0.0,0.0,125.67399999999999
Angela Dimitriou,Ta Methismena S' Agapo,0,-8.558,4,0.0,0.0,123.545
Sister Rosetta Tharpe,What He Done For Me,2002,-15.6,0,0.0,0.0,181.861
Rhinoceros,One More Breath,0,-5.956,10,0.0,0.0,124.285
Margaret Becker,Just Come In,0,-14.498,0,0.0,0.0,162.296
Shunza,Happy,0,-10.331,11,0.0,0.0,141.584
Stefon Harris,For You Mom & Dad,0,-16.322,2,0.0,0.0,103.719
The Presets,Truth And Lies,2006,-6.13,0,0.0,0.0,59.496
Five Fingers of Funk,Posters,1995,-12.595,9,0.0,0.0,96.62700000000001
Peret,Clavo Y Martillo,0,-8.298,7,0.0,0.0,240.06400000000002
John Berry,Ninety Miles An Hour,0,-10.315999999999999,11,0.0,0.0,101.04
The Jam,Start!,1980,-8.015,0,0.0,0.0,139.826
Vulgar Pigeons,O.R.P.,2004,-3.6189999999999998,5,0.0,0.0,132.136
Gym Class Heroes,Simple Livin' (Album Version),2005,-6.244,2,0.0,0.0,160.938
Tullycraft,Loveless,1999,-15.799000000000001,5,0.0,0.0,144.438
Captain Hollywood Project,Find Another Way,1995,-8.48,0,0.0,0.0,159.083
Why?,Sanddollars,0,-5.59,9,0.0,0.0,116.036
K.I.Z.,Freiwild,2005,-5.4639999999999995,4,0.0,0.0,183.61900000000003
50 Cent,In Da House Skit,2007,-13.102,10,0.0,0.0,152.227
Richi M.,Popcorn,2000,-7.21,7,0.0,0.0,131.01
Montserrat Caball\xc3\xa9;Eugenio  Marco,Bohemios: No quiero que sepa que aqu\xc3\xad vengo yo (Gypsies: I don't want him to know that I am here),0,-18.119,3,0.0,0.0,64.796
Mighty Diamonds,Searching,0,-7.632999999999999,2,0.0,0.0,86.205
D'Molls,Father Time (Album Version),0,-13.013,2,0.0,0.0,111.21700000000001
Bob Wills,South,1991,-9.394,8,0.0,0.0,157.69899999999996
Aisha Duo,Beneath an Evening Sky,2005,-19.744,1,0.0,0.0,86.90299999999998
Penguin Caf\xc3\xa9 Orchestra,Harmonic Necklace,1981,-41.691,2,0.0,0.0,33.009
Hatiras,Final Flash,2002,-4.6,2,0.0,0.0,93.749
H-Town,Sex Dance,0,-6.569,3,0.0,0.0,124.152
Dead To Me,What's Wrong,2008,-6.5,8,0.0,0.0,93.161
Michael Convertino,Main Title [Bodies_ Rest & Motion] (2006 Remastered LP Version),0,-18.148,10,0.0,0.0,172.22099999999998
Danielle Bollinger,When the Broken Hearted Love Again,2006,-9.845,1,0.0,0.0,130.001
Sub Focus,Juno,2005,-5.0360000000000005,0,0.0,0.0,173.903
S\xc3\xa9bastien Roch,,0,-7.162000000000001,4,0.0,0.0,126.103
Oscar Peterson Trio,Night And Day,0,-22.456999999999997,0,0.0,0.0,172.514
Los Iracundos,Siempre Soy Tu Barquito De Papel,0,-9.081,0,0.0,0.0,97.337
Tigerstyle,Bonus Track,0,-5.018,7,0.0,0.0,131.999
Seventh Day Slumber,Sabados,0,-4.935,4,0.0,0.0,141.987
Stephan Micus,Mikhail's Dream,2001,-19.569000000000006,2,0.0,0.0,92.20299999999999
Stanley Clarke,Cruisin',0,-11.860999999999999,4,0.0,0.0,118.18799999999999
Sandy Lam,Zhan Zai Di Yi Pai,0,-6.693,10,0.0,0.0,122.88600000000001
Mart'n\xc3\xa1lia,Nas \xc3\xa1guas de Amaralina,2006,-8.09,7,0.0,0.0,60.092
Intars Busulis,?o???? DJ,0,-4.952,0,0.0,0.0,160.275
Cass Fox,Touch Me,0,-6.194,4,0.0,0.0,128.865
Soul Asylum,Slowly Rising,2006,-5.225,7,0.0,0.0,151.941
Galactic,Think Back,2007,-5.175,11,0.0,0.0,104.195
Spade Cooley,It\x19s Dark Outside,0,-21.585,2,0.0,0.0,115.38600000000001
ARRESTED DEVELOPMENT,Natural (2002 Digital Remaster),2002,-7.2479999999999976,1,0.0,0.0,116.03200000000001
99 Posse,Salario Garantito (Versione Strumentale),1992,-14.061,7,0.0,0.0,165.764
Stockhausen Waterman,String 'Em Up,0,-5.978,7,0.0,0.0,120.137
Dave Hollister,I Know I Can,2008,-7.053,2,0.0,0.0,89.465
Toots & The Maytals,It's You,1996,-13.276,1,0.0,0.0,115.365
Ann Lee,Hold the key,0,-5.221,4,0.0,0.0,140.097
Cookies,Yan Chin,0,-14.932,8,0.0,0.0,110.975
Steve Vai,Fever Dream,1999,-6.436,4,0.0,0.0,112.149
Bonita & Jerry Cormier,Dans un grand mur,0,-7.752999999999999,9,0.0,0.0,135.121
DJ X-Change featuring Joey A,Drop Low,0,-9.193,4,0.0,0.0,101.32700000000001
Slackbaba,And The Beat Goes Om,2006,-7.319,0,0.0,0.0,68.0
Ebba Forsberg,Halleluja,0,-12.53,5,0.0,0.0,85.35600000000002
Peggy Lee,It Never Happened To Me,0,-17.369,5,0.0,0.0,144.591
Monty Are I,O Brother,2006,-3.699,11,0.0,0.0,170.03799999999995
Missy Higgins,The Special Two (Australian Version),0,-8.525,2,0.0,0.0,139.018
Dwight Twilley,Tulsa Girl,0,-6.176,1,0.0,0.0,132.513
Caspian,The Dropsonde,2007,-23.246,7,0.0,0.0,131.648
Jimmie Davis,Jimmie's Travellin' Blues,0,-15.582,9,0.0,0.0,116.729
Marco Beltrami,Nomads Alive,2004,-23.685,7,0.0,0.0,148.555
Michael Gettel,Memory In The Snow,1992,-13.084000000000001,9,0.0,0.0,138.102
Cabas,Likua,0,-4.2010000000000005,10,0.0,0.0,99.96799999999999
Wendo Kolosoy,Soki Olingi Ngai,0,-8.849,7,0.0,0.0,88.471
Dropkick Murphys,The Only Road (Album Version),0,-5.044,6,0.0,0.0,137.33
Kati,Il Tempo Non Torna Pi\xc3\xb9,0,-10.429,2,0.0,0.0,104.006
Faces,My Fault (LP Version),1973,-9.363,2,0.0,0.0,119.02799999999999
Asha Puthli,Asha,0,-7.385,6,0.0,0.0,121.95
Kanye West / Consequence / Cam'Ron,Gone,2005,-6.029,10,0.0,0.0,114.39
Zbigniew Preisner,Colin Tries Standing,1993,-24.729,2,0.0,0.0,125.15
Mr. De',Mr. De's Theme,0,-6.742999999999999,9,0.0,0.0,130.019
Sonny Terry,My Baby Likes To Shuffle,1994,-17.294,1,0.0,0.0,150.059
The Marx Brothers,Un jour aux courses: Who's That Man,0,-11.058,9,0.0,0.0,115.221
Lizzy Borden,The Darker Side,2007,-4.431,5,0.0,0.0,115.115
Laurie Berkner,Zodiac,0,-16.28,10,0.0,0.0,141.11700000000005
Eric Champion,Why Do We Do?,1993,-9.516,8,0.0,0.0,115.656
Gerald Veasley,On The Fast Track,0,-8.931000000000003,8,0.0,0.0,112.213
Bob Cheevers,Memphis Til' Monday,0,-6.691,9,0.0,0.0,112.958
Wednesday 13's Frankenstein Drag Queens From Planet 13,Plan 9 From Outer Space (Album Version),0,-3.59,4,0.0,0.0,143.91299999999995
Al Rapone,Chere Duloone,0,-13.974,7,0.0,0.0,220.266
My Chemical Romance,You Know What They Do To Guys Like Us In Prison (Album Version),2004,-4.192,7,0.0,0.0,93.0
Mayday,Dave D. Blues (how To Make It Sting Like A Career) (Album Version),2005,-7.758999999999999,4,0.0,0.0,148.661
KMD,Get-U-Now,2001,-9.647,4,0.0,0.0,103.96700000000001
Dorothy Norwood,No Storm,0,-12.463,0,0.0,0.0,78.958
Jordan & Baker,Explode (Epic Extended Mix),2002,-8.171,6,0.0,0.0,138.997
Freddie McGregor,YOUR LOVE,0,-8.042,9,0.0,0.0,158.113
Rick Astley,Never Gonna Give You Up,1987,-7.75,1,0.0,0.0,113.359
The White Stripes,A Martyr For My Love For You,2007,-8.686,2,0.0,0.0,85.15899999999998
Wayne Kramer,Bad Seed,0,-6.6229999999999976,8,0.0,0.0,141.493
The Irish Rovers,Little Brigid Flynn,0,-12.71,4,0.0,0.0,115.404
DMX,I'ma Bang,2001,-4.5569999999999995,1,0.0,0.0,92.4
The Sugarhill Gang,8th Wonder,1981,-9.836,1,0.0,0.0,213.61700000000002
Eko Fresh feat. Summer Cem & DJ Ses,M\xc3\xb6nchengladbach Love,2003,-6.523,6,0.0,0.0,91.98700000000001
B.B.King,Please Love Me,1956,-10.182,1,0.0,0.0,105.552
Rockin' Dopsie_ Jr._ The Zydeco Twisters,Lucille,0,-9.246,0,0.0,0.0,146.808
Darryl Worley,Those Less Fortunate Than I,2000,-7.324,11,0.0,0.0,79.53399999999998
Ambient Music Therapy,Voice of Angels Drone for Spiritual Well Being,0,-17.929000000000006,4,0.0,0.0,192.24200000000002
Natalie Cole,Don't Get Around Much Anymore,1991,-15.084000000000001,8,0.0,0.0,118.22200000000001
Jessica Simpson,Be,2003,-6.53,5,0.0,0.0,163.84799999999996
Paul Rogers,The Hunter,1993,-7.416,2,0.0,0.0,134.55100000000002
The Real Kids,Take it slow,0,-8.623,9,0.0,0.0,79.694
Peret,Mi Raza,0,-15.447000000000001,5,0.0,0.0,158.79
Syl Johnson,Driving Wheel,0,-9.581,7,0.0,0.0,122.789
The Impressions,At The County Fair - Original,0,-12.575999999999999,6,0.0,0.0,133.211
John Mellencamp,Peaceful World,2001,-11.413,2,0.0,0.0,157.41899999999995
Legion Of Green Men,Tuggathanug,0,-7.272,11,0.0,0.0,111.071
Joe Turner,Midnight Cannonball (LP Version),0,-6.34,9,0.0,0.0,141.749
Cardenales del Exito,Lole Lolaila,0,-4.968,7,0.0,0.0,186.683
Bowen_ Robin Huw,All Through The Night (Album),0,-13.014000000000001,7,0.0,0.0,92.656
Mance Lipscomb,Shine On Harvest Moon (Previously Unreleased),0,-21.874000000000002,5,0.0,0.0,82.529
Al De Lory,Country Girl,0,-11.48,0,0.0,0.0,95.87100000000001
Greis,Le Choix,0,-5.652,11,0.0,0.0,156.833
Juelz Santana,There It Go (The Whistle Song),2005,-7.468,9,0.0,0.0,100.05
The Mad Capsule Markets,Good Day (Live),0,-4.566,11,0.0,0.0,122.73200000000001
Wolfmother,Cosmonaut,2009,-4.433,9,0.0,0.0,136.38299999999998
M\xc3\xa1rcio Faraco,Kano\xc3\xaa,0,-16.285,4,0.0,0.0,125.98899999999999
Be Bop Deluxe,Piece Of Mine,1977,-11.802999999999999,4,0.0,0.0,127.803
David Lynch,Lit'l(er) Song,0,-16.111,10,0.0,0.0,131.134
Mighty Diamonds,Africans,0,-15.064,0,0.0,0.0,90.274
DJ Slugo,Designer Chick,0,-9.336,11,0.0,0.0,99.99700000000001
Fiona,Everything You Do [You're Sexing Me] [Duet with Kip Winger] (Album Version),1989,-9.648,1,0.0,0.0,108.738
Gold City,Are You Ready? (Acapella),0,-12.193,3,0.0,0.0,39.866
Ini Kamoze,Gangsta Roll,2009,-7.2620000000000005,2,0.0,0.0,119.27
Dominic,Simple Plan,0,-3.887,9,0.0,0.0,87.63600000000002
Eric Burdon,Feeling Blue,2006,-6.502999999999999,9,0.0,0.0,97.23299999999999
Zachary Richard,See You Later Alligator,0,-10.964,8,0.0,0.0,137.45
Blind Willie McTell,Love Makin' Mama (Take 2),0,-14.544,6,0.0,0.0,123.745
Georges Delerue,Platoon - Theme,0,-21.160999999999998,4,0.0,0.0,76.965
Tunsi,The Paper Remix,0,-8.549,1,0.0,0.0,101.527
Chango Spasiuk,Chamam\xc3\xa9 crudo,0,-11.998,7,0.0,0.0,159.825
Martin Sexton,Glory Bound (LP Version),1998,-7.322,7,0.0,0.0,141.438
Dropkick Murphys,Johnny_ I Hardly Knew Ya,0,-3.233,7,0.0,0.0,199.497
Suzi Quatro,Don't Break My Heart,0,-13.526,9,0.0,0.0,217.327
\xc3\x84I-TIEM,Zeit f\xc3\xbcr Streit,2003,-8.128,10,0.0,0.0,183.69799999999998
Dub Wiser,Atom x,0,-7.38,1,0.0,0.0,130.019
Brownie McGhee,Tell Me Baby,0,-14.4,9,0.0,0.0,94.624
Mithotyn,Let Thy Ale Swing,1998,-5.225,7,0.0,0.0,179.832
Josh Groban,Mi Morena (Revised Live Version),2004,-10.439,8,0.0,0.0,142.98
Little Milton,Walking The Back Streets And Crying,2007,-16.553,1,0.0,0.0,97.521
Mons Leidvin Takle,Dr\xc3\xb8mmen Om Deg,0,-26.288,0,0.0,0.0,70.806
Alacranes Musical,La Segunda De Rosales (Album Version),0,-3.423,0,0.0,0.0,153.145
Clifton Chenier,It's Hard,0,-8.336,0,0.0,0.0,109.681
Shaman,The Muddy Morning Hymn,0,-12.062000000000001,10,0.0,0.0,131.995
Los Del Rio,Canela Pa'  Tu Boca,0,-4.931,2,0.0,0.0,97.986
L.a. Dream Team,Rockberry Jam,1985,-15.734000000000002,6,0.0,0.0,241.52
Steve Porter,Mindless,2000,-9.369,11,0.0,0.0,139.04399999999998
Stanley Clarke;Herbie Hancock,Old Friends,0,-9.421,9,0.0,0.0,128.278
Jackie Edwards,Welcome You Back Home - Original,0,-19.797,10,0.0,0.0,150.951
Michael Stanley Band,You're My Love,1981,-8.662,0,0.0,0.0,142.70600000000005
Modern Day Escape,Let's Get Sweaty,0,-6.904,6,0.0,0.0,140.029
Igor Stravinsky,Tango,0,-25.736,4,0.0,0.0,69.742
Channel Live,Turn It Up,0,-6.337999999999999,7,0.0,0.0,187.835
Blue Rodeo,Never Look Back,2009,-5.778,7,0.0,0.0,148.601
North Mississippi Allstars,Teasin' Brown,2005,-5.827000000000001,9,0.0,0.0,114.116
Quadro Nuevo,La Muneca de Alcazar,2002,-15.49,5,0.0,0.0,144.047
Jimmy Page / Robert Plant,Thank You,0,-12.494000000000002,7,0.0,0.0,152.313
Kaija Koo,Tule l\xc3\xa4hemm\xc3\xa4s Beibi,1993,-6.858,6,0.0,0.0,115.979
The Raconteurs,Broken Boy Soldier (KCRW Version),2006,-7.3770000000000024,4,0.0,0.0,128.186
La Charanga Rubalcaba,Los Pintores,0,-6.4220000000000015,5,0.0,0.0,152.995
Natassa Theodoridou,Den Thelo Tipota,0,-4.777,5,0.0,0.0,120.35700000000001
Juana Molina,Quiero,2003,-13.092,11,0.0,0.0,87.461
Roy Carrier,My Baby Don't Wear No Shoes,0,-8.896,9,0.0,0.0,104.624
Dave Graney & Clare Moore,You Put a Spell on Me,0,-8.448,7,0.0,0.0,93.98200000000001
Aleks Syntek,Doesn't Matter Where You Are (Intocable),0,-4.994,10,0.0,0.0,153.97
Bone Thugs-N-Harmony,Servin' Tha Fiends,2000,-4.875,1,0.0,0.0,158.058
Seguridad Social,Soc Mediterrani,2005,-5.17,0,0.0,0.0,140.043
The Refreshments,Rock'n'Roll Heaven,0,-4.865,2,0.0,0.0,147.02
Penguin Caf\xc3\xa9 Orchestra,Bean Fields (Live) (2001 Digital Remaster),0,-17.726,2,0.0,0.0,129.691
The Sonics,Love Lights,1967,-14.876,9,0.0,0.0,163.371
The Kitchen,...And He Loves It,0,-6.3610000000000015,3,0.0,0.0,78.681
Lili Ivanova,Izgaryam,0,-7.402,9,0.0,0.0,96.236
Her Majesty's Finest,Prof. Henry Stills,0,-5.135,6,0.0,0.0,112.51899999999999
Ram Squad,Dirty South,0,-8.665,2,0.0,0.0,145.944
N.E.R.D.,Don't Worry About It (Edited),2004,-5.005,6,0.0,0.0,61.303000000000004
Sex Pistols,I'm A Lazy Sod (Live),1998,-4.871,8,0.0,0.0,130.429
W.A.S.P.,Heaven's Hung In Black (Reprise),2007,-7.944,8,0.0,0.0,161.032
Kelly Sweet,Ready For Love,2007,-8.036,10,0.0,0.0,130.106
Fontella Bass,Rescue Me,1965,-9.155,11,0.0,0.0,124.369
Blingtones,Baby U Acting Greezy (Ringtone_ Sonnerie),0,-9.86,4,0.0,0.0,93.065
Bambino_ Ivan Tirado,Amor Maldito,0,-15.863,9,0.0,0.0,77.304
Thirst,Forever Tonite,0,-8.371,3,0.0,0.0,86.0
Tiny Tim/Cast/Ghost Of Christmas Present/Scrooge,Finale: When Love Is Found/It Feels Like Christmas,0,-15.110999999999999,2,0.0,0.0,85.175
Line Renaud,Cent Mille Guitares,1994,-9.324,4,0.0,0.0,127.956
Gwen Stefani,What You Waiting For?,2004,-3.6830000000000003,0,0.0,0.0,136.04399999999998
Leroy Hutson,All Because Of You - Original,0,-15.244000000000002,8,0.0,0.0,171.197
Checkers,Don't Stop Dan,0,-12.595999999999998,0,0.0,0.0,141.019
The Cat's Miaow,Autumn,1996,-13.924000000000001,7,0.0,0.0,150.735
No Address,Pretty Girl (Amended Version),2005,-8.1,5,0.0,0.0,87.10600000000002
The Frequency,Stop It,2004,-9.334,7,0.0,0.0,118.008
The Hokum Boys,Ain't Goin' To Beg You For That Stuff,0,-20.349,5,0.0,0.0,116.096
John Stewart,Price Of The Fire,0,-14.28,2,0.0,0.0,91.49600000000001
The Clash,Life Is Wild,1985,-5.612,2,0.0,0.0,150.871
Karaoke (Made famous by DMX),Ruff Ryder's Anthem (Guide Vocal),0,-11.382,10,0.0,0.0,91.001
Frederik,Es klappert die M\xc3\xbchle,0,-6.465,0,0.0,0.0,160.114
Hinge,Pork Chop Sandwich,0,-5.154,7,0.0,0.0,86.061
Mr. Grillo,Aqui Estoy,0,-5.641,4,0.0,0.0,191.956
Eddie Calvert,O Mein Papa,2001,-11.977,5,0.0,0.0,107.302
Nicky B,I Only Want To Love You,0,-12.040999999999999,10,0.0,0.0,124.556
Ram\xc3\xb3n Vargas,Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla...,0,-21.908,1,0.0,0.0,155.641
Arthur Fiedler;Earl Wild;Pasquale Cardillo,Rhapsody In Blue,0,-19.303,9,0.0,0.0,127.579
The Cure,Lost,2004,-11.199000000000002,2,0.0,0.0,85.006
Miossec,Que Devient Ton Poing Quand Tu Tends Les Doigts,1995,-8.503,9,0.0,0.0,103.005
Luiz Bonfa,Samba De Duas Notas,2005,-14.05,4,0.0,0.0,124.84200000000001
Sven Scholander,Melangt\xc3\xa4ras int\xc3\xa5g i Kallsta,0,-18.283,0,0.0,0.0,113.01
Shaggy,Still Caah Nicer Dan Yard,0,-5.252000000000002,2,0.0,0.0,114.318
Helmet,Everybody Loves You,2004,-3.568,0,0.0,0.0,112.77
Tex Williams,Castle Of My Dreams,0,-12.845,8,0.0,0.0,40.875
Miranda Lee Richards,The Long Goodbye,2001,-8.141,0,0.0,0.0,116.12299999999999
Fruko Y Sus Tesos,Lontananza,0,-8.445,7,0.0,0.0,106.449
K'Naan,Is It A Myth?,2007,-14.254000000000001,3,0.0,0.0,100.56700000000001
Soul Asylum,Long Day (Album Version),0,-11.207,11,0.0,0.0,70.778
